<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.11.26	17:00:00	1454.89	1460.43	1453.88	1458.60	4300	0	8
2019.11.26	18:00:00	1458.61	1462.80	1457.91	1458.07	4619	0	7
2019.11.26	19:00:00	1458.11	1460.21	1458.11	1460.05	2336	0	10
2019.11.26	20:00:00	1460.05	1462.52	1459.20	1461.97	1945	0	8
2019.11.26	21:00:00	1461.99	1462.01	1460.49	1461.64	1473	0	15
2019.11.26	22:00:00	1461.70	1462.52	1460.97	1462.32	1795	0	12
2019.11.26	23:00:00	1462.32	1462.91	1461.26	1461.33	653	0	12
2019.11.27	01:00:00	1461.33	1461.75	1460.37	1460.48	653	0	15
2019.11.27	02:00:00	1460.41	1461.24	1459.91	1459.91	1308	0	14
2019.11.27	03:00:00	1459.91	1460.83	1459.55	1459.67	1650	0	9
2019.11.27	04:00:00	1459.67	1459.95	1458.98	1459.29	1032	0	12
2019.11.27	05:00:00	1459.29	1460.09	1459.00	1459.49	838	0	12
2019.11.27	06:00:00	1459.49	1459.55	1458.93	1459.23	809	0	14
2019.11.27	07:00:00	1459.21	1459.75	1457.89	1458.89	1334	0	10
2019.11.27	08:00:00	1458.96	1459.87	1458.48	1459.79	1484	0	14
2019.11.27	09:00:00	1459.80	1460.27	1458.27	1458.32	2121	0	11
2019.11.27	10:00:00	1458.29	1459.55	1457.97	1459.38	2823	0	9
2019.11.27	11:00:00	1459.38	1459.85	1458.37	1458.93	2342	0	11
2019.11.27	12:00:00	1458.92	1460.24	1458.38	1459.94	1877	0	10
2019.11.27	13:00:00	1459.94	1460.23	1457.42	1458.66	2079	0	12
2019.11.27	14:00:00	1458.69	1458.95	1457.25	1457.87	2835	0	8
2019.11.27	15:00:00	1457.87	1458.34	1453.83	1455.12	5863	0	8
2019.11.27	16:00:00	1455.12	1455.32	1453.08	1454.13	6289	0	10
2019.11.27	17:00:00	1453.93	1456.54	1453.76	1455.26	6058	0	7
2019.11.27	18:00:00	1455.29	1455.29	1452.49	1455.14	4873	0	7
2019.11.27	19:00:00	1455.13	1456.37	1454.77	1455.98	2956	0	7
2019.11.27	20:00:00	1455.98	1456.02	1453.57	1454.18	3064	0	10
2019.11.27	21:00:00	1454.16	1455.03	1453.63	1454.53	2025	0	8
2019.11.27	22:00:00	1454.63	1455.17	1454.16	1454.53	1844	0	14
2019.11.27	23:00:00	1454.55	1455.03	1453.83	1454.01	689	0	7
2019.11.28	01:00:00	1453.60	1457.53	1453.60	1456.83	1752	0	12
2019.11.28	02:00:00	1456.85	1458.30	1455.93	1457.58	1932	0	13
2019.11.28	03:00:00	1457.58	1458.10	1456.69	1457.21	1897	0	12
2019.11.28	04:00:00	1457.14	1457.51	1455.95	1456.35	1277	0	12
2019.11.28	05:00:00	1456.35	1456.43	1455.64	1456.04	987	0	14
2019.11.28	06:00:00	1456.04	1456.43	1455.93	1456.35	436	0	14
2019.11.28	07:00:00	1456.36	1457.20	1456.30	1456.98	1437	0	13
2019.11.28	08:00:00	1456.97	1457.46	1455.59	1455.71	2036	0	11
2019.11.28	09:00:00	1455.77	1457.08	1455.37	1456.82	1918	0	13
2019.11.28	10:00:00	1456.78	1458.23	1456.71	1457.10	2329	0	11
2019.11.28	11:00:00	1457.10	1457.93	1456.83	1456.91	1962	0	15
2019.11.28	12:00:00	1456.91	1457.59	1456.51	1457.41	1721	0	13
2019.11.28	13:00:00	1457.41	1457.42	1455.83	1456.29	1439	0	9
2019.11.28	14:00:00	1456.29	1456.32	1454.77	1455.51	1987	0	10
2019.11.28	15:00:00	1455.51	1456.57	1454.83	1456.50	2030	0	15
2019.11.28	16:00:00	1456.50	1456.52	1455.10	1455.70	1664	0	12
2019.11.28	17:00:00	1455.70	1455.71	1454.20	1455.66	1891	0	14
2019.11.28	18:00:00	1455.69	1455.98	1454.83	1455.13	1957	0	15
2019.11.28	19:00:00	1455.13	1456.31	1455.07	1455.78	1096	0	12
2019.11.29	01:00:00	1455.63	1456.40	1454.78	1456.03	791	0	18
2019.11.29	02:00:00	1456.09	1456.29	1455.13	1455.79	1096	0	15
2019.11.29	03:00:00	1455.79	1457.22	1455.41	1457.02	1911	0	13
2019.11.29	04:00:00	1457.02	1457.53	1456.73	1457.33	1634	0	11
2019.11.29	05:00:00	1457.33	1458.71	1457.29	1457.35	1275	0	10
2019.11.29	06:00:00	1457.32	1458.67	1457.31	1458.13	795	0	14
2019.11.29	07:00:00	1458.13	1459.23	1457.83	1458.43	1486	0	14
2019.11.29	08:00:00	1458.43	1459.17	1457.31	1457.56	1819	0	10
2019.11.29	09:00:00	1457.56	1458.98	1457.23	1458.33	1715	0	11
2019.11.29	10:00:00	1458.31	1458.33	1456.12	1456.34	3710	0	7
2019.11.29	11:00:00	1456.34	1457.06	1455.71	1456.11	3022	0	12
2019.11.29	12:00:00	1456.17	1456.73	1455.71	1456.33	3044	0	14
2019.11.29	13:00:00	1456.32	1456.96	1456.17	1456.58	1704	0	14
2019.11.29	14:00:00	1456.64	1456.88	1455.62	1455.92	1788	0	13
2019.11.29	15:00:00	1455.89	1455.89	1452.98	1453.42	4488	0	10
2019.11.29	16:00:00	1453.49	1457.96	1453.19	1457.12	4539	0	10
2019.11.29	17:00:00	1457.16	1463.15	1457.16	1461.48	4624	0	7
2019.11.29	18:00:00	1461.47	1464.97	1460.79	1464.15	3657	0	7
2019.11.29	19:00:00	1464.11	1466.57	1463.49	1463.94	3657	0	9
2019.11.29	20:00:00	1463.97	1464.71	1462.68	1463.87	1325	0	14
2019.12.02	01:00:00	1463.77	1463.92	1461.52	1461.88	1302	0	14
2019.12.02	02:00:00	1461.88	1461.88	1459.99	1461.17	1622	0	8
2019.12.02	03:00:00	1461.19	1461.69	1460.14	1460.55	1495	0	12
2019.12.02	04:00:00	1460.61	1460.81	1459.33	1459.66	1109	0	11
2019.12.02	05:00:00	1459.62	1460.17	1458.80	1458.98	780	0	12
2019.12.02	06:00:00	1458.98	1459.67	1458.87	1459.61	534	0	13
2019.12.02	07:00:00	1459.57	1460.41	1459.47	1459.59	836	0	14
2019.12.02	08:00:00	1459.59	1460.32	1459.11	1460.18	954	0	8
2019.12.02	09:00:00	1460.18	1460.39	1458.24	1458.83	2461	0	11
2019.12.02	10:00:00	1458.83	1458.92	1453.93	1455.40	4370	0	7
2019.12.02	11:00:00	1455.40	1456.32	1454.86	1455.81	2383	0	13
2019.12.02	12:00:00	1455.81	1456.90	1455.53	1456.78	1459	0	11
2019.12.02	13:00:00	1456.77	1458.97	1456.67	1458.66	2700	0	9
2019.12.02	14:00:00	1458.66	1458.91	1457.06	1457.94	2365	0	11
2019.12.02	15:00:00	1457.88	1461.69	1457.82	1458.62	4508	0	10
2019.12.02	16:00:00	1458.68	1460.12	1457.10	1458.23	5181	0	10
2019.12.02	17:00:00	1458.23	1465.33	1458.23	1463.45	8819	0	7
2019.12.02	18:00:00	1463.61	1465.03	1460.75	1463.37	7301	0	7
2019.12.02	19:00:00	1463.43	1464.27	1461.95	1463.56	6376	0	9
2019.12.02	20:00:00	1463.53	1464.53	1462.30	1464.05	3254	0	12
2019.12.02	21:00:00	1464.05	1465.05	1461.87	1462.33	2460	0	11
2019.12.02	22:00:00	1462.29	1463.99	1462.23	1462.90	2472	0	14
2019.12.02	23:00:00	1462.85	1463.10	1461.93	1462.47	533	0	16
2019.12.03	01:00:00	1461.89	1462.90	1461.37	1462.63	981	0	15
2019.12.03	02:00:00	1462.63	1463.49	1461.23	1461.69	1926	0	11
2019.12.03	03:00:00	1461.67	1463.83	1461.67	1462.84	2116	0	15
2019.12.03	04:00:00	1462.84	1463.12	1462.13	1462.27	923	0	11
2019.12.03	05:00:00	1462.27	1462.28	1461.36	1461.63	1081	0	12
2019.12.03	06:00:00	1461.63	1461.73	1460.73	1460.87	745	0	13
2019.12.03	07:00:00	1460.87	1461.49	1460.35	1460.99	1103	0	10
2019.12.03	08:00:00	1460.99	1461.16	1459.82	1461.01	897	0	13
2019.12.03	09:00:00	1461.01	1463.26	1460.63	1463.01	1902	0	13
2019.12.03	10:00:00	1463.01	1464.08	1462.03	1463.33	3233	0	8
2019.12.03	11:00:00	1463.33	1466.93	1462.71	1466.13	3084	0	11
2019.12.03	12:00:00	1466.13	1470.84	1464.89	1470.21	4893	0	8
2019.12.03	13:00:00	1470.21	1470.76	1468.45	1470.38	2927	0	8
2019.12.03	14:00:00	1470.45	1471.22	1468.34	1470.05	3482	0	11
2019.12.03	15:00:00	1470.09	1475.19	1468.94	1474.27	6540	0	7
2019.12.03	16:00:00	1474.27	1481.77	1473.75	1478.19	8316	0	7
2019.12.03	17:00:00	1478.21	1480.38	1476.47	1479.14	7926	0	7
2019.12.03	18:00:00	1479.23	1481.39	1478.23	1479.59	4934	0	8
2019.12.03	19:00:00	1479.59	1480.25	1478.48	1478.89	2683	0	8
2019.12.03	20:00:00	1478.89	1479.68	1477.41	1478.85	2090	0	11
2019.12.03	21:00:00	1478.85	1479.26	1477.85	1478.50	1589	0	11
2019.12.03	22:00:00	1478.53	1478.69	1476.71	1477.15	1754	0	12
2019.12.03	23:00:00	1477.15	1477.68	1476.91	1477.32	600	0	14
2019.12.04	01:00:00	1476.92	1477.63	1475.58	1476.62	1082	0	15
2019.12.04	02:00:00	1476.62	1478.82	1476.12	1477.46	2424	0	12
2019.12.04	03:00:00	1477.53	1478.32	1476.61	1477.91	2167	0	13
2019.12.04	04:00:00	1477.91	1478.68	1477.25	1478.51	1752	0	14
2019.12.04	05:00:00	1478.51	1480.13	1478.51	1478.90	2322	0	10
2019.12.04	06:00:00	1478.90	1479.47	1478.60	1478.60	991	0	15
2019.12.04	07:00:00	1478.59	1480.98	1478.53	1479.99	1878	0	12
2019.12.04	08:00:00	1479.99	1481.26	1479.87	1481.26	2043	0	13
2019.12.04	09:00:00	1481.29	1484.00	1481.02	1483.78	3041	0	9
2019.12.04	10:00:00	1483.84	1484.05	1482.07	1482.37	4470	0	9
2019.12.04	11:00:00	1482.31	1482.54	1472.68	1474.26	7627	0	7
2019.12.04	12:00:00	1474.26	1477.67	1473.70	1476.98	3450	0	8
2019.12.04	13:00:00	1476.98	1477.22	1475.48	1475.61	2456	0	8
2019.12.04	14:00:00	1475.66	1478.02	1475.59	1477.66	3757	0	10
2019.12.04	15:00:00	1477.61	1481.84	1476.17	1477.54	6602	0	7
2019.12.04	16:00:00	1477.52	1478.48	1473.57	1475.18	7886	0	7
2019.12.04	17:00:00	1476.36	1476.95	1471.39	1472.94	10004	0	12
2019.12.04	18:00:00	1472.96	1474.25	1471.88	1473.25	4949	0	10
2019.12.04	19:00:00	1473.20	1474.63	1473.15	1473.99	3216	0	10
2019.12.04	20:00:00	1474.02	1475.15	1473.47	1473.95	2189	0	15
2019.12.04	21:00:00	1473.95	1474.19	1472.98	1474.09	2068	0	12
2019.12.04	22:00:00	1474.09	1475.21	1473.99	1474.96	2566	0	14
2019.12.04	23:00:00	1474.90	1475.32	1474.07	1474.19	803	0	16
2019.12.05	01:00:00	1474.58	1475.97	1474.06	1475.57	859	0	13
2019.12.05	02:00:00	1475.58	1475.95	1474.79	1475.47	1396	0	15
2019.12.05	03:00:00	1475.53	1476.36	1473.72	1475.87	3125	0	9
2019.12.05	04:00:00	1475.87	1475.98	1474.98	1475.41	2621	0	12
2019.12.05	05:00:00	1475.41	1476.21	1475.22	1475.88	1504	0	15
2019.12.05	06:00:00	1475.88	1476.01	1475.13	1475.78	1495	0	14
2019.12.05	07:00:00	1475.78	1478.10	1475.53	1477.73	1915	0	12
2019.12.05	08:00:00	1477.73	1478.11	1476.69	1477.31	1457	0	13
2019.12.05	09:00:00	1477.33	1478.28	1473.86	1474.38	4583	0	8
2019.12.05	10:00:00	1474.37	1476.84	1473.76	1474.60	4506	0	8
2019.12.05	11:00:00	1474.60	1475.68	1473.38	1474.11	2357	0	14
2019.12.05	12:00:00	1474.11	1474.89	1473.16	1474.28	3406	0	11
2019.12.05	13:00:00	1474.27	1475.89	1474.12	1474.86	2173	0	9
2019.12.05	14:00:00	1474.86	1476.80	1474.47	1476.32	2863	0	13
2019.12.05	15:00:00	1476.34	1478.66	1473.54	1474.20	5989	0	8
2019.12.05	16:00:00	1474.18	1477.27	1472.90	1476.67	6624	0	12
2019.12.05	17:00:00	1476.68	1478.80	1475.93	1476.21	6236	0	9
2019.12.05	18:00:00	1476.22	1479.79	1475.62	1478.99	5090	0	9
2019.12.05	19:00:00	1479.03	1480.33	1478.29	1479.13	2725	0	12
2019.12.05	20:00:00	1479.21	1479.21	1475.86	1476.25	2667	0	12
2019.12.05	21:00:00	1476.29	1478.56	1475.11	1476.28	2177	0	7
2019.12.05	22:00:00	1476.27	1476.36	1475.08	1475.76	2499	0	12
2019.12.05	23:00:00	1475.68	1476.36	1475.16	1475.73	568	0	14
2019.12.06	01:00:00	1475.23	1476.45	1474.84	1475.97	477	0	11
2019.12.06	02:00:00	1475.97	1476.19	1474.99	1475.08	1124	0	14
2019.12.06	03:00:00	1475.09	1476.38	1475.09	1476.07	1305	0	14
2019.12.06	04:00:00	1476.07	1476.28	1475.47	1476.11	823	0	15
2019.12.06	05:00:00	1476.11	1476.11	1474.94	1475.77	744	0	15
2019.12.06	06:00:00	1475.77	1475.79	1475.07	1475.48	621	0	8
2019.12.06	07:00:00	1475.48	1475.65	1474.94	1475.10	528	0	15
2019.12.06	08:00:00	1475.14	1475.20	1471.40	1472.59	2788	0	7
2019.12.06	09:00:00	1472.59	1473.63	1472.36	1473.32	1668	0	14
2019.12.06	10:00:00	1473.31	1474.85	1472.46	1474.76	2347	0	10
2019.12.06	11:00:00	1474.76	1475.46	1473.45	1474.75	2204	0	11
2019.12.06	12:00:00	1474.74	1475.82	1474.29	1475.34	1636	0	10
2019.12.06	13:00:00	1475.31	1476.31	1474.71	1475.54	1669	0	11
2019.12.06	14:00:00	1475.54	1476.82	1474.96	1475.22	2437	0	12
2019.12.06	15:00:00	1475.22	1479.86	1464.92	1467.92	7188	0	7
2019.12.06	16:00:00	1467.92	1468.02	1460.42	1461.64	9530	0	8
2019.12.06	17:00:00	1461.51	1463.15	1459.43	1461.82	8938	0	8
2019.12.06	18:00:00	1461.79	1461.85	1458.70	1460.49	6363	0	10
2019.12.06	19:00:00	1460.49	1462.11	1460.06	1461.39	3486	0	14
2019.12.06	20:00:00	1461.38	1461.95	1459.79	1460.50	2803	0	13
2019.12.06	21:00:00	1460.50	1460.61	1459.53	1459.90	2026	0	16
2019.12.06	22:00:00	1459.93	1460.74	1459.49	1460.70	1526	0	15
2019.12.06	23:00:00	1460.69	1460.74	1459.22	1459.48	800	0	15
2019.12.09	01:00:00	1459.18	1459.97	1458.11	1459.91	1359	0	16
2019.12.09	02:00:00	1459.91	1461.54	1459.91	1461.03	1458	0	9
2019.12.09	03:00:00	1460.99	1461.45	1459.82	1460.29	1425	0	10
2019.12.09	04:00:00	1460.29	1460.33	1459.04	1459.47	1233	0	9
2019.12.09	05:00:00	1459.47	1460.10	1459.19	1459.85	856	0	12
2019.12.09	06:00:00	1459.85	1460.39	1459.59	1460.38	575	0	14
2019.12.09	07:00:00	1460.38	1461.23	1460.18	1460.73	710	0	11
2019.12.09	08:00:00	1460.73	1461.77	1460.16	1460.78	1158	0	15
2019.12.09	09:00:00	1460.78	1462.51	1460.72	1462.05	2429	0	14
2019.12.09	10:00:00	1462.05	1462.87	1461.09	1462.42	3353	0	10
2019.12.09	11:00:00	1462.42	1463.16	1462.17	1462.22	1923	0	12
2019.12.09	12:00:00	1462.22	1463.77	1462.22	1462.88	2465	0	13
2019.12.09	13:00:00	1462.87	1464.23	1462.81	1463.93	2164	0	13
2019.12.09	14:00:00	1463.93	1464.80	1463.81	1464.73	1931	0	14
2019.12.09	15:00:00	1464.81	1465.39	1461.97	1464.19	4052	0	12
2019.12.09	16:00:00	1464.17	1464.85	1461.27	1462.67	4122	0	9
2019.12.09	17:00:00	1462.67	1463.08	1460.99	1461.71	3416	0	13
2019.12.09	18:00:00	1461.71	1462.01	1460.38	1461.18	2940	0	12
2019.12.09	19:00:00	1461.21	1461.25	1459.77	1459.88	2393	0	14
2019.12.09	20:00:00	1459.88	1460.89	1459.13	1459.61	2022	0	14
2019.12.09	21:00:00	1459.53	1461.25	1459.25	1460.29	2338	0	13
2019.12.09	22:00:00	1460.29	1460.87	1459.99	1460.81	1034	0	14
2019.12.09	23:00:00	1460.77	1461.98	1460.51	1461.65	576	0	15
2019.12.10	01:00:00	1461.68	1462.04	1460.74	1461.06	623	0	14
2019.12.10	02:00:00	1461.01	1461.53	1460.56	1461.53	1356	0	12
2019.12.10	03:00:00	1461.53	1461.55	1460.49	1461.04	1681	0	12
2019.12.10	04:00:00	1461.04	1461.42	1460.59	1460.92	1136	0	13
2019.12.10	05:00:00	1460.91	1461.14	1460.05	1460.23	951	0	12
2019.12.10	06:00:00	1460.23	1461.33	1460.17	1461.27	536	0	14
2019.12.10	07:00:00	1461.27	1462.75	1461.27	1461.36	1505	0	11
2019.12.10	08:00:00	1461.46	1462.71	1459.99	1462.17	1988	0	8
2019.12.10	09:00:00	1462.23	1463.32	1462.07	1462.21	2221	0	10
2019.12.10	10:00:00	1462.30	1464.41	1462.30	1464.08	4930	0	9
2019.12.10	11:00:00	1464.08	1465.24	1464.08	1464.34	3105	0	11
2019.12.10	12:00:00	1464.34	1464.92	1463.89	1464.90	3062	0	13
2019.12.10	13:00:00	1464.89	1467.16	1464.66	1466.44	2885	0	13
2019.12.10	14:00:00	1466.41	1468.04	1465.87	1466.67	2876	0	10
2019.12.10	15:00:00	1466.67	1467.72	1463.69	1467.06	6888	0	7
2019.12.10	16:00:00	1467.04	1469.21	1464.07	1465.47	6926	0	10
2019.12.10	17:00:00	1465.49	1465.62	1463.67	1464.50	7551	0	9
2019.12.10	18:00:00	1464.50	1465.99	1462.35	1463.77	6063	0	8
2019.12.10	19:00:00	1463.77	1465.92	1462.77	1463.16	3462	0	8
2019.12.10	20:00:00	1463.17	1464.28	1462.80	1464.08	2489	0	7
2019.12.10	21:00:00	1464.08	1465.70	1463.82	1465.36	1337	0	8
2019.12.10	22:00:00	1465.34	1465.37	1464.05	1464.63	1617	0	8
2019.12.10	23:00:00	1464.67	1464.95	1464.00	1464.25	580	0	13
2019.12.11	01:00:00	1463.68	1464.53	1463.24	1463.83	709	0	12
2019.12.11	02:00:00	1463.83	1465.02	1463.47	1464.13	1544	0	13
2019.12.11	03:00:00	1464.20	1464.32	1463.71	1464.15	1491	0	12
2019.12.11	04:00:00	1464.15	1464.24	1463.43	1464.05	1026	0	13
2019.12.11	05:00:00	1464.06	1464.23	1463.45	1463.51	774	0	15
2019.12.11	06:00:00	1463.49	1463.65	1462.97	1463.47	610	0	14
2019.12.11	07:00:00	1463.47	1463.93	1462.98	1463.09	948	0	15
2019.12.11	08:00:00	1463.09	1464.05	1462.88	1463.43	1902	0	9
2019.12.11	09:00:00	1463.52	1465.59	1463.11	1465.25	2775	0	11
2019.12.11	10:00:00	1465.28	1466.70	1462.67	1466.59	5227	0	9
2019.12.11	11:00:00	1466.53	1467.32	1465.87	1467.07	3777	0	10
2019.12.11	12:00:00	1467.07	1467.89	1466.67	1466.90	2122	0	11
2019.12.11	13:00:00	1466.90	1467.36	1466.03	1466.51	2753	0	9
2019.12.11	14:00:00	1466.51	1467.66	1465.49	1466.49	3814	0	9
2019.12.11	15:00:00	1466.49	1468.23	1465.19	1467.06	4465	0	10
2019.12.11	16:00:00	1467.09	1468.65	1466.47	1467.28	4374	0	9
2019.12.11	17:00:00	1467.26	1471.14	1466.94	1469.59	4245	0	9
2019.12.11	18:00:00	1469.59	1472.83	1469.58	1471.13	3537	0	11
2019.12.11	19:00:00	1471.13	1471.73	1470.19	1470.40	2502	0	11
2019.12.11	20:00:00	1470.40	1471.10	1469.80	1470.28	2178	0	7
2019.12.11	21:00:00	1470.28	1478.88	1467.28	1477.53	6723	0	9
2019.12.11	22:00:00	1477.55	1478.31	1474.12	1475.13	4594	0	7
2019.12.11	23:00:00	1475.16	1475.33	1474.48	1474.80	816	0	13
2019.12.12	01:00:00	1473.97	1475.18	1473.97	1474.54	867	0	14
2019.12.12	02:00:00	1474.55	1475.64	1474.23	1474.65	1615	0	16
2019.12.12	03:00:00	1474.65	1475.63	1474.07	1474.36	1561	0	14
2019.12.12	04:00:00	1474.43	1475.51	1474.33	1475.51	814	0	8
2019.12.12	05:00:00	1475.48	1475.58	1475.20	1475.38	553	0	10
2019.12.12	06:00:00	1475.40	1475.40	1474.50	1474.71	502	0	15
2019.12.12	07:00:00	1474.70	1475.33	1474.59	1474.59	786	0	12
2019.12.12	08:00:00	1474.59	1474.95	1473.30	1473.41	1280	0	8
2019.12.12	09:00:00	1473.41	1474.04	1472.74	1473.53	1905	0	11
2019.12.12	10:00:00	1473.56	1474.16	1472.00	1472.67	4222	0	10
2019.12.12	11:00:00	1472.68	1473.67	1472.52	1473.41	2998	0	12
2019.12.12	12:00:00	1473.41	1475.02	1473.20	1474.83	2542	0	11
2019.12.12	13:00:00	1474.83	1475.38	1474.25	1474.68	1588	0	13
2019.12.12	14:00:00	1474.68	1475.89	1474.49	1475.05	2430	0	11
2019.12.12	15:00:00	1474.99	1483.84	1474.10	1482.75	7005	0	7
2019.12.12	16:00:00	1482.90	1486.73	1468.12	1468.81	9967	0	9
2019.12.12	17:00:00	1468.83	1470.17	1464.56	1466.64	11698	0	7
2019.12.12	18:00:00	1466.65	1469.58	1464.62	1467.88	7213	0	11
2019.12.12	19:00:00	1467.88	1470.79	1466.80	1467.73	6064	0	8
2019.12.12	20:00:00	1467.73	1469.50	1466.93	1468.04	3909	0	7
2019.12.12	21:00:00	1468.05	1470.04	1463.93	1469.56	5422	0	7
2019.12.12	22:00:00	1469.46	1470.31	1468.42	1469.89	3965	0	14
2019.12.12	23:00:00	1469.82	1470.23	1468.85	1469.29	1216	0	9
2019.12.13	01:00:00	1469.23	1469.23	1461.77	1465.07	3922	0	9
2019.12.13	02:00:00	1465.04	1466.72	1464.78	1465.88	3122	0	11
2019.12.13	03:00:00	1465.88	1469.95	1465.88	1468.60	3872	0	10
2019.12.13	04:00:00	1468.61	1469.59	1468.17	1469.19	1995	0	11
2019.12.13	05:00:00	1469.20	1469.52	1467.64	1467.84	2034	0	7
2019.12.13	06:00:00	1467.84	1467.96	1466.89	1467.18	1333	0	13
2019.12.13	07:00:00	1467.19	1468.06	1467.04	1467.89	1622	0	9
2019.12.13	08:00:00	1467.90	1468.40	1466.07	1466.97	1945	0	9
2019.12.13	09:00:00	1466.96	1470.01	1465.69	1469.37	4806	0	13
2019.12.13	10:00:00	1469.41	1473.04	1469.36	1472.65	5806	0	10
2019.12.13	11:00:00	1472.65	1473.35	1468.03	1471.41	5694	0	11
2019.12.13	12:00:00	1471.41	1471.83	1470.24	1471.20	3638	0	11
2019.12.13	13:00:00	1471.13	1472.27	1470.96	1471.26	2695	0	15
2019.12.13	14:00:00	1471.30	1475.49	1470.07	1473.70	3955	0	7
2019.12.13	15:00:00	1473.66	1474.60	1468.19	1468.33	8091	0	8
2019.12.13	16:00:00	1468.33	1473.73	1467.63	1473.02	10239	0	7
2019.12.13	17:00:00	1473.02	1473.56	1465.28	1472.49	11276	0	8
2019.12.13	18:00:00	1472.48	1477.87	1471.80	1475.31	5593	0	9
2019.12.13	19:00:00	1475.28	1475.95	1474.16	1474.71	4187	0	12
2019.12.13	20:00:00	1474.68	1477.54	1474.51	1476.73	2849	0	12
2019.12.13	21:00:00	1476.77	1478.04	1476.52	1477.12	1906	0	11
2019.12.13	22:00:00	1477.12	1477.19	1474.62	1476.45	1729	0	12
2019.12.13	23:00:00	1476.52	1476.52	1475.13	1475.39	676	0	16
2019.12.16	01:00:00	1475.11	1476.23	1473.78	1474.12	1030	0	13
2019.12.16	02:00:00	1474.12	1474.80	1473.82	1474.30	1265	0	9
2019.12.16	03:00:00	1474.30	1474.77	1473.13	1474.27	1693	0	9
2019.12.16	04:00:00	1474.18	1475.23	1474.07	1475.09	1452	0	11
2019.12.16	05:00:00	1475.07	1475.40	1474.21	1474.69	992	0	12
2019.12.16	06:00:00	1474.69	1475.01	1474.56	1474.98	690	0	12
2019.12.16	07:00:00	1474.97	1476.35	1474.57	1476.16	1301	0	7
2019.12.16	08:00:00	1476.16	1477.85	1476.15	1476.89	2277	0	11
2019.12.16	09:00:00	1476.89	1478.75	1476.56	1477.25	2706	0	12
2019.12.16	10:00:00	1477.20	1477.92	1474.45	1475.02	5320	0	12
2019.12.16	11:00:00	1475.02	1477.54	1474.82	1477.51	2360	0	12
2019.12.16	12:00:00	1477.50	1478.09	1476.98	1477.28	1762	0	13
2019.12.16	13:00:00	1477.28	1477.61	1476.56	1476.78	1697	0	14
2019.12.16	14:00:00	1476.77	1477.73	1475.87	1477.48	2688	0	14
2019.12.16	15:00:00	1477.48	1479.27	1476.07	1477.92	3664	0	9
2019.12.16	16:00:00	1477.92	1479.15	1476.85	1478.21	4314	0	7
2019.12.16	17:00:00	1478.22	1479.89	1474.75	1474.79	6238	0	9
2019.12.16	18:00:00	1474.79	1475.51	1473.71	1474.64	5936	0	13
2019.12.16	19:00:00	1474.65	1475.31	1473.98	1475.11	3030	0	13
2019.12.16	20:00:00	1475.11	1476.78	1474.82	1475.72	2064	0	11
2019.12.16	21:00:00	1475.71	1476.29	1474.87	1476.18	1214	0	15
2019.12.16	22:00:00	1476.27	1476.77	1475.98	1476.30	1504	0	10
2019.12.16	23:00:00	1476.31	1476.77	1475.90	1475.99	565	0	15
2019.12.17	01:00:00	1475.97	1476.14	1474.79	1475.31	939	0	14
2019.12.17	02:00:00	1475.31	1476.20	1475.28	1475.38	1187	0	9
2019.12.17	03:00:00	1475.37	1475.58	1474.35	1474.97	2158	0	13
2019.12.17	04:00:00	1474.88	1476.11	1474.86	1476.05	1925	0	12
2019.12.17	05:00:00	1476.05	1476.61	1475.73	1476.29	1310	0	12
2019.12.17	06:00:00	1476.29	1477.51	1476.09	1477.24	811	0	9
2019.12.17	07:00:00	1477.24	1477.61	1476.81	1476.96	1391	0	12
2019.12.17	08:00:00	1476.97	1477.83	1476.75	1477.29	1884	0	11
2019.12.17	09:00:00	1477.28	1477.97	1475.95	1476.49	2257	0	13
2019.12.17	10:00:00	1476.48	1479.43	1476.40	1478.29	3206	0	11
2019.12.17	11:00:00	1478.29	1478.87	1477.20	1478.57	2381	0	11
2019.12.17	12:00:00	1478.57	1480.53	1478.25	1480.08	2322	0	12
2019.12.17	13:00:00	1480.11	1480.38	1478.86	1479.13	1871	0	8
2019.12.17	14:00:00	1479.16	1479.42	1478.29	1478.99	2818	0	12
2019.12.17	15:00:00	1478.99	1479.60	1474.74	1476.16	5487	0	9
2019.12.17	16:00:00	1476.20	1477.67	1475.17	1476.39	5349	0	7
2019.12.17	17:00:00	1476.50	1476.79	1474.16	1475.75	6330	0	11
2019.12.17	18:00:00	1475.77	1478.51	1475.48	1476.41	3556	0	9
2019.12.17	19:00:00	1476.41	1477.40	1475.29	1477.12	2170	0	9
2019.12.17	20:00:00	1477.11	1477.40	1475.88	1476.12	2024	0	13
2019.12.17	21:00:00	1476.13	1476.59	1475.05	1475.49	1663	0	14
2019.12.17	22:00:00	1475.48	1475.95	1475.07	1475.89	1583	0	14
2019.12.17	23:00:00	1475.89	1476.84	1475.75	1475.95	540	0	10
2019.12.18	01:00:00	1475.36	1476.37	1475.36	1475.60	516	0	16
2019.12.18	02:00:00	1475.59	1475.76	1474.93	1475.63	308	0	18
2019.12.18	03:00:00	1475.63	1476.04	1475.23	1475.94	506	0	15
2019.12.18	04:00:00	1475.95	1476.34	1475.74	1476.17	933	0	13
